"","X.7","X.6","X.5","X.4","X.3","X.2","X.1","X","X0","lillie_test","anderson_darling","pearson_test","cramer_test","shapiro_francia","shapiro_test","lift_LRD_test","DN_HistogramMode_5","DN_HistogramMode_10","CO_f1ecac","CO_FirstMin_ac","CO_HistogramAMI_even_2_5","CO_trev_1_num","MD_hrv_classic_pnn40","SB_BinaryStats_mean_longstretch1","SB_TransitionMatrix_3ac_sumdiagcov","PD_PeriodicityWang_th0_01","CO_Embed2_Dist_tau_d_expfit_meandiff","IN_AutoMutualInfoStats_40_gaussian_fmmi","FC_LocalSimple_mean1_tauresrat","DN_OutlierInclude_p_001_mdrmd","DN_OutlierInclude_n_001_mdrmd","SP_Summaries_welch_rect_area_5_1","SB_BinaryStats_diff_longstretch0","SB_MotifThree_quantile_hh","SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1","SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1","SP_Summaries_welch_rect_centroid","FC_LocalSimple_mean3_stderr","pracma_hs","pracma_hrs","pracma_he","pracma_hal","pracma_ht","hurts_tsf","max_level_shift_tsf","max_var_shift_tsf","max_kl_shift_tsf","alpha_tsf","beta_tsf","gamma_tsf","firstmin_ac_tsf","firstzero_ac_tsf","std1st_der_tsf","spreadrandomlocal_meantaul_tsf","fluctanal_prop_r1_tsf","embed2_incircle_1_tsf","embed2_incircle_2_tsf","ac_9_tsf","firstmin_ac_tsf.1","trev_num_tsf","motiftwo_entro3_tsf","walker_propcross_tsf","std1st_der_tsf.1","histogram_mode_tsf","outlierinclude_mdrmd_tsf","outlierinclude_mdrmd_tsf.1","firstzero_ac_tsf.1","stability_tsf","lumpiness_tsf","crossing_points_tsf","flat_spots_tsf","nonlinearity_tsf","unitroot_kpss_tsf","unitroot_pp_tsf","arch_stat_tsf","acf_features_x_acf1","acf_features_x_acf10","acf_features_seas_acf1","acf_features_diff2x_pacf5","acf_features_x_pacf5","stl_features_nperiods","stl_features_seasonal_period","stl_features_trend","stl_features_spike","stl_features_linearity","stl_features_curvature","stl_features_e_acf1","stl_features_e_acf10","stl_features_seasonal_strength","stl_features_peak","stl_features_trough","adf","kpps_level","kpps_trend","pp","whittle_test","kurtosis_fisher","skewness_fisher"
"962",962,962,"hurst961",962,962,"H961",962,962,962,3.68347794163304e-05,1.23667029425624e-07,1.40997757263916e-11,7.05049698442441e-06,3.65906102085323e-05,3.97442874618944e-06,1.68654806366391,-1.14029404943696,-1.29090163862912,22,58,1.17837225897621,0.00127027007125953,0.644444444444444,44,0.166666666666667,0,2.6215705872114,12,0.0303030303030303,0.67032967032967,-0.60989010989011,0.959416027006403,5,1.27768546160536,0.823529411764706,0.647058823529412,0.0490873852123438,0.113537768908002,0.822217493736379,1.06696826680964,1.11904303225296,1.07508905830769,0.561727101225306,0.997980461908878,281.16447564265,10737.1766606389,0.233482760904045,0.68209237451713,0.00010021176846386,0.000132380479845158,58,33,42.7775626204017,3.72,0.823529411764706,0,0,0.75360182902073,58,74659.471590252,0.945104301520683,0,42.7775626204017,1150,-0.131868131868132,-0.131868131868132,33,1.00490466564617,0.000521847514045355,1,11,0.64144592927005,2.35809461132119,-0.243507565973896,0.927772645626862,0.972869181200409,7.27349460224825,0.663991783969852,0.583216109591383,0.97508068693158,1,12,0.993549463196701,242.252925316564,3605.13396632957,123.854821524037,0.351475017961786,0.281672624237498,0.229788357014418,6,12,0.664176867549936,0.01,0.01,0.239330525759468,91,-1.82062741924939,1.09803553233355
"963",963,963,"hurst962",963,963,"H962",963,963,963,0.00117332333046207,2.05292083753877e-05,2.44167146613623e-05,0.000202343227509201,0.000340606766245402,5.18724395201316e-05,1.51423542999385,-1.18105337695481,-1.01964518046624,21,59,1.16852207104436,0.00199284203125945,0.804347826086957,40,0.166666666666667,0,1.83910882606784,26,0.03125,0.720430107526882,-0.526881720430108,0.963709963210953,5,1.35464212980599,0.735294117647059,0.735294117647059,0.0490873852123438,0.159321375916999,0.819903933115594,1.11614967847868,1.09974991087819,1.0571481740919,0.561017089277299,0.997783958450348,1189.71865190356,228456.022441323,0.638892068786101,0.873290219441091,0.000100089906011016,0.000100215213104087,59,32,199.202492994596,3.77,0.735294117647059,0,0,0.759277174136126,59,6116999.91032456,1.02787813331948,0.0434782608695652,199.202492994596,4250,-0.010752688172043,-0.010752688172043,32,0.885654845523303,0.000727197249859844,1,10,0.368180403619527,2.26645977727641,0.0626076486526065,0.91336242918544,0.973972062158728,7.35813412662688,0.664558070322001,0.54791348053151,0.951495789359571,1,12,0.986568406998746,145326.621619103,12996.7389376646,2838.29483500617,0.421553010626979,0.40696118630186,0.13140194564693,6,11,0.0562515327214114,0.01,0.01,0.654724223565795,93,-1.79384562925898,1.10582046823192
"964",964,964,"hurst963",964,964,"H963",964,964,964,0.0241664078373749,0.000333339368217589,2.44167146613623e-05,0.0022641803982924,0.000868326572620888,0.000199638832941266,1.46189525417714,-1.02580713809687,-1.02580713809687,17,54,1.00814923744318,0.00453513258894861,0.771739130434783,38,0.166666666666667,10,1.34080874805097,40,0.0645161290322581,0.827956989247312,-0.43010752688172,0.954263712975131,11,1.42858160823356,0.176470588235294,0.588235294117647,0.0490873852123438,0.197188073907482,0.804682861725099,1.01652985030594,0.922700863539587,0.886995131579978,0.561017089277299,0.997528213048149,1642.39915172402,741496.652365838,1.46077100159269,0.96106779351438,0.0575895765179998,0.000100056448868119,54,31,267.850990565654,3.91,0.176470588235294,0,0,0.678451421608131,54,25182285.7240664,0.93185454238084,0.0652173913043478,267.850990565654,7750,0.698924731182796,0.698924731182796,31,0.68660643345647,0.00396858473533388,7,14,0.0590835066445352,1.93433087117886,1.46712944080763,0.954855746128541,0.959911610235808,6.30476506011572,0.590464063214191,0.434674851712704,0.928948778362171,1,12,0.98743492594628,387347.872867037,14078.2264001364,7612.57466436166,0.455175006381085,0.480890340556429,0.547134840522777,7,1,0.123319219483759,0.01,0.01,0.867559757390177,93,-1.76068099258188,1.1139696442029
"965",965,965,"hurst964",965,965,"H964",965,965,965,2.17869978366723e-10,1.27609388562666e-16,5.13230846733739e-29,1.30944965933951e-09,4.16016446599826e-08,1.52245014788081e-09,1.7665195745362,-0.891535122666891,-1.01682985732436,22,54,1.12598150298676,0.000640722893645498,0.510869565217391,42,0.166666666666667,0,3.07273389414645,40,0.258064516129032,0.655913978494624,-0.537634408602151,0.97280802095942,6,1.19453026890128,0.794117647058823,0.529411764705882,0.0490873852123438,0.103492700186113,0.8310142142596,1.08335539064839,1.22885496866975,1.18120545561494,0.561017089277299,0.998191270271406,291.210830300902,12230.1197076851,0.375703166518659,0.999878881012333,0.0976115382361546,0.000100270280170966,54,31,25.1528823087566,3.43,0.794117647058823,0,0,0.79754706387046,54,23015.1962320039,0.795759470709648,0,25.1528823087566,850,-0.0860215053763441,-0.0860215053763441,31,1.01613253492646,0.000659602344378093,1,32,1.7798389619514,2.30168051521944,-0.0768737602442928,0.949279630549969,0.981858388297253,7.84781504726522,0.710713688937077,0.470493867709541,0.972049126946184,1,12,0.995467028438099,72.7761456883736,2965.99853098207,343.548092528293,0.542978397758134,0.404560256591873,0.196787406505928,7,12,0.611916211189577,0.01,0.01,0.863980524743802,93,-1.73685437207277,1.1269392689509
"966",966,966,"hurst965",966,966,"H965",966,966,966,0.00166439614812361,4.81612854207063e-05,8.34627848302053e-05,0.000325188325572976,0.000562852676225223,0.000108184598385854,1.57345533310438,-1.11983273796464,-0.24330394621946,19,58,0.969521083526532,0.000488276941064151,0.760869565217391,32,0.111111111111111,29,2.31541276205852,40,0.133333333333333,0.78494623655914,-0.462365591397849,0.962371584482525,8,1.38646644004152,0.764705882352941,0.588235294117647,0.0490873852123438,0.16104152905177,0.802645128697072,1.04665794991163,0.869567214730503,0.836296454177516,0.561017089277299,0.997820416080422,315.554290500625,13836.6297841983,1.82327576221967,0.975414989303479,0.0864101943387351,0.00114456214218585,58,30,43.5852268765704,3.94,0.764705882352941,0,0,0.717350697640641,58,21815.1015821757,0.90981575085551,0.0217391304347826,43.5852268765704,1450,0.150537634408602,0.150537634408602,30,0.780874268733542,0.000513377248573781,10,11,0.576170789890193,1.98207659260891,0.834710154668585,0.952835211623844,0.975217842343772,6.98591313600751,0.604144092637678,0.398232475854207,0.975560329464697,1,12,0.990772470050406,291.59974864748,2885.43019479389,1443.60112394789,0.458473334065545,0.572079616711948,0.226015472002832,9,12,0.237381055783353,0.01,0.01,0.776866810264979,93,-1.79107453062572,1.10480026424519
"967",967,967,"hurst966",967,967,"H966",967,967,967,4.5980640993463e-06,1.92565835287433e-06,9.18283749575004e-10,6.34799521015467e-05,0.000134462015654198,1.90459108059664e-05,1.66930405283839,1.36891041511474,0.0644362158252474,22,61,1.14796387756202,0.00274668124922234,0.673913043478261,45,0.166666666666667,0,1.63918238146263,24,0.03125,0.720430107526882,-0.56989247311828,0.967317082205516,6,1.33351134610556,0.735294117647059,0.647058823529412,0.0490873852123438,0.153832365161413,0.819984030874421,1.07920266595789,1.05801879225673,1.0176948411277,0.561017089277299,0.997819500696083,975.566517570002,178351.039514438,0.44941292238531,0.966510675103012,0.000847167383576107,0.00108748708636795,61,32,157.791416276756,3.66,0.735294117647059,0,0,0.764535498860284,61,4664451.8294077,0.798725924845774,0.0652173913043478,157.791416276756,6250,0.010752688172043,0.010752688172043,32,0.913847057343352,0.00214544066123518,1,13,0.65918674754057,2.31100511708006,0.0985559061395244,0.902226122531029,0.974244177038,7.42558100908303,0.682443322385318,0.606745987625748,0.959741219259754,1,12,0.988470535826812,65971.0722176526,10794.7685013793,1670.85880097335,0.379343684208707,0.295631730582362,0.21147781150022,8,3,0.321988837875341,0.01,0.01,0.557776403725199,93,-1.80720492645805,1.10152638419566
"968",968,968,"hurst967",968,968,"H967",968,968,968,0.0159148925466674,0.000432566412948431,3.82802348264107e-05,0.00178325480041621,0.00172793049026155,0.000363138716039599,1.91068529346723,-1.07178565076385,-1.24610784619702,20,59,1.10484432492443,0.000541996472355202,0.543478260869565,41,0.166666666666667,0,3.44729940278143,40,0.59375,0.817204301075269,-0.516129032258065,0.961354200381531,13,1.32205465133711,0.705882352941177,0.735294117647059,0.0490873852123438,0.114465547088724,0.816258710632482,1.02145395289161,1.02341492614229,0.984290328158666,0.561017089277299,0.998124997722394,2086.87737422534,535409.454598435,1.52598894736025,0.980933482099688,0.136523481560054,0.000100063682154164,59,32,214.824741613248,4.55,0.705882352941177,0,0,0.743436243319956,59,12634963.0541167,0.793778487044563,0.0217391304347826,214.824741613248,5500,-0.043010752688172,-0.043010752688172,32,0.81129353575268,0.00030399968747379,1,16,0.00534474442938645,2.17675572714712,1.7462080742314,0.981799714130901,0.972654606473063,7.21849915481369,0.642665623426705,0.368850623900909,0.950768555935372,1,12,0.996415643578013,142762.512935934,24764.1878815465,8240.07306404849,0.545355486491447,0.957024045052559,0.321153732731446,8,12,0.162208384757381,0.01,0.01,0.830405175869846,93,-1.67700273896267,1.14571265357913
"969",969,969,"hurst968",969,969,"H968",969,969,969,2.73214041102801e-12,8.67191687181449e-12,4.05492893903513e-13,7.26957177271983e-08,8.96647944828819e-07,5.93357043235385e-08,1.65775964517348,-0.831854248762785,-0.978682643350076,21,55,1.07256493292802,0.00166348173276902,0.532608695652174,42,0.166666666666667,0,2.12854569302702,28,0.0303030303030303,0.763440860215054,-0.56989247311828,0.961077738983117,4,1.52052711539711,0.823529411764706,0.764705882352941,0.0490873852123438,0.123370921715373,0.822501431815273,1.14115964453079,1.11090754247097,1.06817641571913,0.561017089277299,0.998034343103321,1985.5829310086,975908.369095181,0.378031778264899,0.999897150998389,0.0124839331182952,0.000100031883399343,55,33,251.46683431768,3.55,0.823529411764706,0,0,0.743533252877873,55,28965127.32739,0.795759470709648,0,251.46683431768,6500,-0.010752688172043,-0.010752688172043,33,0.866530441567639,0.00104183058878016,5,38,0.186853274763268,2.31544669050678,0.740650671203067,0.964010843235905,0.971826920436163,7.16473317769377,0.652320324877205,0.484489476142249,0.948646457128236,1,12,0.990712229228377,1798062.4980792,23732.3757460144,5017.94290357112,0.6399540607828,1.27383448355086,0.1579351477522,4,12,0.387595822122068,0.01,0.01,0.629797480240751,93,-1.70120731096412,1.13735824918902
"970",970,970,"hurst969",970,970,"H969",970,970,970,1.00998760359502e-05,4.37832881184388e-07,1.16222705778551e-07,5.44799175748288e-06,0.000107505452010373,1.54741385160801e-05,1.57153948318517,-0.575871986471224,-0.909214598846513,22,56,0.937204615096147,0.000450884613673008,0.66304347826087,40,0.166666666666667,11,1.70174413589671,6,0.03125,0.731182795698925,-0.559139784946237,0.96114535013474,6,1.33351134610556,0.823529411764706,0.735294117647059,0.0490873852123438,0.167462317711039,0.824591017686097,1.05693098919918,1.21306508654722,1.16498570504241,0.561017089277299,0.997752610554177,325.728668818233,12877.5580911898,0.382904484689036,0.800032807681448,0.000102826206261303,0.00010050015953519,56,32,60.0273760862197,3.76,0.823529411764706,0,0,0.780103404224505,56,38893.6245557778,0.791298468379888,0.0434782608695652,60.0273760862197,1300,0.419354838709677,0.419354838709677,32,0.940895027865975,0.000493285654366896,3,9,0.556483009299826,2.30040477377258,0.337340378654635,0.89138232920862,0.970432916375321,7.30655393685732,0.703509247714446,0.492546994403214,0.951240260873009,1,12,0.989607771572855,1325.20394829543,3950.99443909171,738.160803195913,0.399048977970962,0.464894835069412,0.551960740124525,6,12,0.0975126415794502,0.01,0.01,0.479149272634897,93,-1.78792356094626,1.10789151586646
"971",971,971,"hurst970",971,971,"H970",971,971,971,3.04729729797496e-05,2.66567328497351e-09,1.75104842252763e-11,3.01488660617755e-07,8.57298669053027e-06,8.93519821668671e-07,1.41831597288864,-0.902951642145652,-1.06637509313385,21,61,1.08169309903116,0.00528390652488752,0.652173913043478,31,0.166666666666667,19,1.28173523873716,7,0.03125,0.817204301075269,-0.559139784946237,0.95735142596255,5,1.27477364280774,0.823529411764706,0.588235294117647,0.0490873852123438,0.186099913604638,0.819146783731346,1.07678846760345,1.14230548908964,1.09718222141953,0.561017089277299,0.997663555487608,1771.0867539188,777109.192086983,1.06958822003339,0.999892660523874,0.000100648683286857,0.000100086585134415,61,32,306.358110795961,3.28,0.823529411764706,0,0,0.714288120939556,61,45878487.342517,0.915293404233595,0,306.358110795961,6250,0.204301075268817,0.204301075268817,32,0.792942040901214,0.00174832838048392,3,24,0.461845351141891,2.25403719542948,0.00564509116659238,0.917559659006205,0.970226117175632,6.9566995418955,0.606000607519551,0.522850484054256,0.945108087715591,1,12,0.97990334350391,3511193.98989215,18516.7782414868,5013.17891549167,0.531895588938755,0.581513362812668,0.18089988894844,2,7,0.372431837724767,0.01,0.01,0.463715316607031,93,-1.79187686338063,1.10449177925846
"972",972,972,"hurst971",972,972,"H971",972,972,972,9.47486737609107e-10,6.64911651692434e-13,2.0245681211282e-29,1.17431364147243e-08,4.47052264893348e-07,3.17954556889406e-08,1.26364819346906,-0.738698043869148,-0.908153485470067,20,56,0.936117101312401,0.0034372207464197,0.619565217391304,39,0.166666666666667,15,1.36370787351308,6,0.0303030303030303,0.78494623655914,-0.516129032258065,0.950689682935112,5,1.5938552457703,0.823529411764706,0.764705882352941,0.0490873852123438,0.180030390163493,0.817168304030087,1.0940220894339,1.13164269128153,1.08673707280369,0.561017089277299,0.997570648970788,1022.85633709251,223859.019946621,1.24433630581008,0.734738820863982,0.015934249337992,0.000213440157683117,56,33,165.834335350306,3.28,0.823529411764706,0,0,0.73233033729259,56,3480806.63842272,0.788316854444946,0,165.834335350306,2250,0.295698924731183,0.295698924731183,33,0.839721773228561,0.000735123880323437,3,37,1.15881527240526,2.22807060738552,0.328867510760161,0.908286493350701,0.9663582918367,6.91381403802814,0.624728217780346,0.368828932606592,0.985138558284632,1,12,0.982993752934888,120340.167963491,8904.69448051769,2766.79845611321,0.367834032125005,0.325920615723186,0.193479013794951,8,1,0.501110353073515,0.01,0.01,0.553820019681631,93,-1.6068270369848,1.16620584983506
"973",973,973,"hurst972",973,973,"H972",973,973,973,1.56965873222745e-05,2.78436960670665e-07,1.69413126563314e-09,1.17696608003617e-05,4.71597728981752e-05,5.53534318617925e-06,1.60554578702453,-1.00748085746139,-1.16321251108892,21,59,1.02198702633138,0.0016884602507115,0.565217391304348,40,0.166666666666667,27,1.8433823891711,40,0.03125,0.741935483870968,-0.526881720430108,0.965334510258866,9,1.30698623436841,0.735294117647059,0.794117647058823,0.0490873852123438,0.119336066127408,0.81895681415582,1.06541547023374,1.06985749346418,1.02871401495366,0.561017089277299,0.998032854487966,314.143639950912,12198.6624661026,0.467270221545561,0.68873740007858,0.0866883644094452,0.000231459118179308,59,32,41.7534183885362,4.41,0.735294117647059,0,0,0.767029998065282,59,102066.041217323,0.936989881895434,0.0217391304347826,41.7534183885362,850,-0.021505376344086,-0.021505376344086,32,0.881930133694569,0.000506670151058177,3,20,0.0973815404533527,2.2646203806166,1.09624232323936,0.966034767126461,0.974291988251387,7.44179315714544,0.677497475334105,0.66947910007032,0.959901427890711,1,12,0.994870329840385,296.739900160993,3501.69493015567,897.926611694244,0.222259428974477,0.1177340067462,0.287940921771819,8,1,0.0884193606594845,0.01,0.01,0.720425053607502,93,-1.69149820499446,1.14147346293637
"974",974,974,"hurst973",974,974,"H973",974,974,974,2.70782049854198e-07,8.47677133772632e-09,1.27850542082712e-10,7.10958314108309e-07,1.34145031027813e-05,1.36133996194701e-06,1.63562561459696,-0.987555437557067,-1.14309069653494,22,57,1.15301958126722,0.000686192327646941,0.608695652173913,38,0.166666666666667,0,2.28336331510606,40,0.03125,0.758064516129032,-0.516129032258065,0.964992262607852,8,1.44441319343561,0.764705882352941,0.764705882352941,0.0490873852123438,0.117597752560877,0.823165365626932,1.07421356284739,1.13786593766537,1.09377266838513,0.561017089277299,0.99808764661514,499.483831888042,37933.425793249,0.304709145698051,0.922850107026832,0.0468322494909588,0.000211907564936624,57,32,63.6519824561019,3.99,0.764705882352941,0,0,0.766633420334684,57,204653.684978157,0.893220901689997,0.0217391304347826,63.6519824561019,2100,-0.043010752688172,-0.043010752688172,32,0.874364495646448,0.000891876649123262,3,15,0.674577949812572,2.2692218896179,0.906218078052519,0.943688350781798,0.975219204886316,7.43251501625887,0.668453724082872,0.556638598333159,0.962306601006949,1,12,0.993615372745801,3590.3671711492,5983.65475521523,1595.54469190025,0.501367885733833,0.586536127513799,0.213206328383743,9,12,0.241965135304585,0.01,0.01,0.759277515954811,93,-1.8040330920586,1.10132956333446
"975",975,975,"hurst974",975,975,"H974",975,975,975,1.63358152254042e-05,1.6850369968149e-05,3.28655045938614e-06,2.96965266483354e-05,0.00166757198311695,0.000551290443062201,1.9855338196848,0.272667491108152,0.472219449761813,15,41,0.826474093404671,0.013339365741656,0.753246753246753,40,0.166666666666667,10,1.05567139846851,8,0.0357142857142857,0.935897435897436,-0.743589743589744,0.901058483739956,5,1.45470128605046,0.8125,0.5,0.0490873852123438,0.251612261439321,0.802142515094939,1.05706388510136,1.18896892293215,1.12982019754605,0.567486119852783,0.996431775436179,2061.64974609107,1495656.78428931,0.649550341603902,0.860285292677342,0.000490136892365766,0.00367418389110212,41,28,426.21716613125,3.23,0.8125,0,0,0.570563851867938,41,120689702.216634,0.956790897906742,0.051948051948052,426.21716613125,10500,-0.358974358974359,-0.358974358974359,28,0.860634303933964,0.00149455977621241,7,17,0.0773997701258252,1.86825704757194,-0.592947687160114,0.898531578924628,0.927808613095722,5.0383125266336,0.476462156228595,0.475137070840716,0.896368917087555,1,12,0.970202213921185,3681302.441651,17192.139942737,-1874.04900998402,0.444618000911641,0.375291419305396,0.378260238001637,5,11,0.672793802860329,0.01,0.0123917340923004,0.327714978253735,78,-1.87939437635162,1.08234134036137
"976",976,976,"hurst975",976,976,"H975",976,976,976,0.00164043428497745,1.38816788967026e-07,1.55478582757794e-06,6.10382229427539e-06,2.92788876614772e-05,3.28841573535812e-06,1.32241898636476,-0.928616580070837,-1.08534065651773,21,59,1.00948423306465,-0.000316694198505017,0.66304347826087,41,0.166666666666667,0,1.11939949021747,32,0.03125,0.768817204301075,-0.56989247311828,0.958789119747766,6,1.41299155177867,0.823529411764706,0.764705882352941,0.0490873852123438,0.182933222039833,0.819623043224829,1.09357286113277,1.05354635082401,1.01339811266407,0.561017089277299,0.99748750062968,1177.79146735004,275569.049016312,0.288254475176684,0.661599992969846,0.000103005317036056,0.000262517454227569,59,32,291.097162688433,3.73,0.823529411764706,0,0,0.760311035761669,59,-1472291.30631508,0.793778487044563,0.0217391304347826,291.097162688433,4250,-0.0645161290322581,-0.0645161290322581,32,0.88845454643042,0.000685724660728514,3,25,1.69353906914494,2.29931419249437,0.0138679068226623,0.877947040304462,0.969975112761113,7.37704904193687,0.673962958336871,0.572320312069336,0.954443208362035,1,12,0.98451485580364,482788.986441841,14994.4795609167,3267.70564075074,0.2814323670555,0.2842325126693,0.23543532297317,8,7,0.334132497381697,0.01,0.01,0.309656365342905,93,-1.73523285825765,1.12541166972639
"977",977,977,"hurst976",977,977,"H976",977,977,977,0.000246834758358162,2.6138038967375e-08,3.0356707756765e-10,1.80251181261507e-06,2.0973941416279e-05,2.12390904303753e-06,1.72985762195278,1.15922232175401,1.00867309276736,22,56,1.13303703667295,0.00185384918189866,0.565217391304348,43,0.166666666666667,0,2.10472749152428,40,0.129032258064516,0.666666666666667,-0.548387096774194,0.968703685126565,8,1.41299155177867,0.823529411764706,0.735294117647059,0.0490873852123438,0.144758953978828,0.82677105426496,1.08883607719281,1.14967325292934,1.10561862994147,0.561017089277299,0.997944748576762,610.136654008267,53951.6825854707,1.0945582899313,0.999880830104227,0.000100115836902386,0.000100629545666916,56,31,77.2498346540946,3.97,0.823529411764706,0,0,0.792681740500538,56,587945.523091353,0.797243448843507,0.0217391304347826,77.2498346540946,3300,0.064516129032258,0.064516129032258,31,0.988700473441807,0.000505118272416993,3,17,0.196564065971313,2.24889235752967,0.0707121761210543,0.931516059510784,0.979353432340664,7.71567732970845,0.702253481605543,0.528338619221206,0.964218063101279,1,12,0.990183992880125,6395.26110326995,6005.7864530663,823.803489489375,0.512523664512228,0.532181839247621,0.257014049925866,6,1,0.537540914129419,0.01,0.01,0.690844768153475,93,-1.77497886235039,1.11487251837201
"978",978,978,"hurst977",978,978,"H977",978,978,978,5.08058898380564e-10,7.44694077666226e-11,2.44828456520029e-08,2.65201868316527e-08,1.5352773058232e-06,1.38335266750748e-07,1.48957236581551,-0.78064909017294,-0.607633721794941,17,59,1.01222024023665,0.0014042106054122,0.66304347826087,31,0.111111111111111,0,2.41427109579106,40,0.1,0.827956989247312,-0.440860215053763,0.955495437057805,8,1.30698623436841,0.764705882352941,0.588235294117647,0.0490873852123438,0.136612177160044,0.804900227509805,1.01471494159855,0.939834586159041,0.903262848125329,0.561017089277299,0.997950695178548,313.691257313084,8538.56330196563,0.943667731198967,0.867469165591035,0.0720617380223881,0.000255194977688639,59,30,32.7090809707205,4.03,0.764705882352941,0,0,0.670019719885689,59,43223.4837817538,0.745907521458585,0.0217391304347826,32.7090809707205,950,0.811827956989247,0.811827956989247,30,0.627733253756961,0.00144807040195027,8,22,0.460013972614821,1.9384717283162,2.40939189265501,0.980113489583908,0.964202197529543,6.52956345191699,0.557758318189581,0.631157430764577,0.946257881030206,1,12,0.993791158497936,88.4927947613712,2536.83005452526,1500.71245895402,0.398740627555539,0.293309262134275,0.177445446748419,9,1,0.778751366182045,0.01,0.01,0.95922600458681,93,-1.61349569075067,1.15980764682054
"979",979,979,"hurst978",979,979,"H978",979,979,979,0.00327316256049411,8.0900800617392e-05,0.000899271038156934,0.000253955994778084,0.000988311513937986,0.000229228912452966,1.6121126315603,-0.402748061813224,-0.587560622073733,18,62,0.925313549083062,0.00157193254323224,0.695652173913043,32,0.166666666666667,23,2.22562142073925,22,0.0645161290322581,0.817204301075269,-0.516129032258065,0.967033685931045,6,1.30698623436841,0.764705882352941,0.588235294117647,0.0490873852123438,0.170540183297487,0.805382186799438,1.04841988077987,0.929522465000317,0.893569128546299,0.561017089277299,0.997804173125995,448.282471203251,22895.3848855879,1.18939606116693,0.999894581952136,0.0508678680967911,0.000100005291602988,62,31,66.5616777373737,3.99,0.764705882352941,0,0,0.703745316705014,62,234396.523827803,1.0936396608986,0.0434782608695652,66.5616777373737,1900,0.67741935483871,0.67741935483871,31,0.745308202489458,0.000697705246571508,5,11,0.474537235827969,2.09018622938364,0.728316037187187,0.959569424271884,0.973460852929462,6.86738571664342,0.604731776202787,0.437198893852568,0.964113398858846,1,12,0.990462980672503,1761.79500126921,4518.54853797709,1796.20388788848,0.517835386575425,0.374005424079787,0.437358830331535,4,12,0.147925658707031,0.01,0.01,0.71424247381194,93,-1.77864072945724,1.10842706035387
"980",980,980,"hurst979",980,980,"H979",980,980,980,3.51442922009931e-09,1.12858786861198e-12,1.260759862307e-12,8.6089498581084e-09,8.53095943770977e-07,5.46695311887152e-08,1.48753811338,-0.944051415361835,-1.08792504641645,22,53,1.06166156544251,0.00283779169699595,0.641304347826087,42,0.166666666666667,0,1.48625952153018,4,0.03125,0.67741935483871,-0.548387096774194,0.964180738810552,6,1.43872571361208,0.794117647058823,0.764705882352941,0.0490873852123438,0.146169049353481,0.831580510617094,1.06614974776207,1.2945207225777,1.24316996132518,0.561017089277299,0.997863588833128,456.908755219558,24285.5206190772,0.480442360572582,0.855354702419201,0.000100105728873587,0.000100294427015834,53,32,61.8683730385632,3.69,0.794117647058823,0,0,0.772002158219303,53,319784.600130259,0.795759470709648,0,61.8683730385632,1250,-0.010752688172043,-0.010752688172043,32,0.919360286510136,0.00154439585461729,5,29,0.26599693903571,2.31145579288191,0.219581046418429,0.933770615104764,0.975751459764997,7.48340744098534,0.677997899392796,0.610870970410213,0.963716663935041,1,12,0.987425603363911,3596.69390587366,4377.33848608199,704.391775433754,0.435108353528118,1.11879327866987,0.0796971934302987,6,11,0.492725141963414,0.01,0.01,0.500832778007328,93,-1.74571824930351,1.12351304067774
"981",981,981,"hurst980",981,981,"H980",981,981,981,1.4990930626015e-06,1.56116773876497e-07,2.0964067107762e-10,3.2330300753083e-06,5.59962388933277e-05,7.05197577364666e-06,1.97691399242666,-0.976304869465655,-1.13690703526093,21,58,1.16422131289303,0.000517367771041903,0.510869565217391,48,0.166666666666667,0,2.6812227743171,35,0.46875,0.774193548387097,-0.526881720430108,0.966270709021526,12,1.24218616433885,0.764705882352941,0.411764705882353,0.0490873852123438,0.0974945974214377,0.824073054025345,1.0729974735764,1.16600373009376,1.12051180213648,0.561017089277299,0.998174083782145,2514.59519535543,736237.272321048,0.739251254300785,0.999887659398929,0.133984599645643,0.000100041401252888,58,32,164.171474548496,4.16,0.764705882352941,0,0,0.757500220189852,58,9126372.82074103,0.797243448843507,0,164.171474548496,6500,0.021505376344086,0.021505376344086,32,0.877773492100695,0.00157583014775224,1,24,0.359765034719555,2.26680864762386,1.32075863060533,0.988260020292723,0.974831389152472,7.33792155145455,0.668748713141773,0.434207164454926,0.954605771493704,1,12,0.997412124547826,83341.288064791,23298.4706942725,4685.33506839441,0.598216317394941,0.504793785062938,0.396467300705879,9,1,0.181360182638196,0.01,0.01,0.803607453990026,93,-1.77611600774232,1.11263827482618
